pr_id,issue_number,issue_title,issue_reporter,issue_state,is_reporter_human,ai_commits,human_commits,total_commits,ai_comments,has_ai_review,ai_tools_involved,commit_authors
3211931262,28,bug: PR 模板中的超链接异常,U8F69,closed,True,4,0,4,2,False,"Copilot, codecov[bot]",
3211935118,274,move from just to mask,rochacbruno,closed,True,3,0,3,1,False,Copilot,
3211942533,7022,Incorrect spelling of GitHub in the bug_report.md template,mntlty,closed,True,2,0,2,0,False,None,
3211943706,219,Changes in API allow to fetch data beyond 28 days,karpikpl,closed,True,4,0,4,1,True,"Copilot, copilot-swe-agent[bot]",
3211948604,7024,Checkout PR by URL,mntlty,closed,True,5,1,6,0,True,copilot-swe-agent[bot],
3211958444,7259,"When there are no issues in the issue suggestion when typing `#`, we should show a prompt to configure your issue queries",alexr00,closed,True,2,0,2,1,False,Copilot,
3211974330,254630,Comments: Move to primary sidebar causes collapsed files to uncollapse,jsoref,open,True,3,0,3,0,False,None,
3135413297,310,Add resources support for azure dev centers - devbox,arnaudlh,closed,True,6,0,6,5,True,"copilot-pull-request-reviewer[bot], Copilot",
3135414550,298,we don't use mutation testing,yegor256,open,True,3,0,3,1,False,Copilot,
3135452361,300,Convert #[allow] to #[expect],smalis-msft,open,True,3,0,3,0,False,None,
3135509834,9812,Quarantine test 'Aspire.Hosting.Tests.WithHttpCommandTests.WithHttpCommand_EnablesCommandUsingCustomUpdateStateCallback' via Copilot,radical,closed,True,3,0,3,2,True,"copilot-pull-request-reviewer[bot], Copilot",
3135522528,16195,Update validate-author action to allow mlflow-app bot user,harupy,closed,True,2,0,2,3,False,github-actions[bot],
3135618364,2992,Auto provisioning adding duplicated values to user secrets,abpiskunov,closed,True,4,0,4,0,True,copilot-swe-agent[bot],
3135767729,3243,Upgrade typespec and azure-tools relevant dependencies and regenerate integration cases after upgrading,MaryGao,closed,True,5,0,5,0,False,None,
3135833075,41529,[pipeline] Upgrade emitter version and dependencies,msyyc,open,True,2,0,2,0,False,None,
3135836662,7009,`AfterResourcesCreatedEvent` is inconsistently fired,afscrome,open,True,4,0,4,2,False,Copilot,
3135864671,3243,Upgrade typespec and azure-tools relevant dependencies and regenerate integration cases after upgrading,MaryGao,closed,True,3,0,3,0,False,None,
3268596960,258122,Issue number in Pull Request card is not wrapped correctly,rebornix,closed,True,2,1,3,0,False,None,
3268724186,922,`json-crdt-patch` schema recursive types,streamich,open,True,4,0,4,0,False,None,
3268724297,16914,Fix typos in pyproject.toml: 'improt' and 'unecessary',harupy,closed,True,2,0,2,1,False,github-actions[bot],
3130043177,18626,Implement LSP `textDocument/definition`,abonie,open,True,1,0,1,0,False,None,
3130053265,18626,Implement LSP `textDocument/definition`,abonie,open,True,5,0,5,1,False,Copilot,
3130314581,1667,[Bug] [Framework] WEBHOOKS_ONLY event listerner fails after failure in on_start,Tankilevitch,open,True,3,0,3,1,True,"aws-amplify-eu-west-1[bot], copilot-swe-agent[bot]",
3130361498,1103,Support jsdoc `@implements` tag,sandersn,closed,True,2,0,2,0,False,None,
3130408897,1947,cherry pick unconfirmed tx mempool change to v0.38.x-celestia,rach-id,closed,True,0,30,30,1,False,Copilot,
3130418267,21,Further improvements to interactive chart,aavetis,closed,True,4,0,4,2,False,Copilot,
3130463209,34749,"Remove the ""migrate-package"" dev-tool command",maorleger,closed,True,2,0,2,0,False,None,
3250440088,5595,[AVM Module Issue]: Support for configurations child resource on MySQL Flexible Server,SvenAelterman,closed,True,7,15,22,9,True,"Copilot, microsoft-github-policy-service[bot], copilot-swe-agent[bot]",
3250455355,146,Add support for Json Index,llali,closed,True,19,2,21,8,True,"Copilot, copilot-swe-agent[bot]",
3250546916,1995,[FR]: `olive optimize` command,devang-ml,closed,True,5,25,30,5,True,"github-advanced-security[bot], Copilot, azure-pipelines[bot], copilot-swe-agent[bot]",
3250548398,31511,unable to handle inconsistent tool call indices with streaming output when using Qwen3,Superhors,closed,True,2,5,7,3,False,"codspeed-hq[bot], vercel[bot]",
3250549842,31482,Agent executor with Ollama backend always terminates with 'done_reason': 'load' (empty content),FieteO,closed,True,5,3,8,4,False,"codspeed-hq[bot], Copilot, vercel[bot]",
3250552871,31458,DOC: PydanticDeprecatedSince20: The `schema` method is deprecated; use `model_json_schema` instead.,khteh,closed,True,2,1,3,3,False,"codspeed-hq[bot], vercel[bot]",
3250557844,31398,core/callbacks - context is not maintained when async callbacks get shielded,obs-gh-abhishekrao,open,True,2,5,7,3,False,"codspeed-hq[bot], vercel[bot]",
3221673153,7562,Unnecessary Int64 spirv capability usage when using pointers.,georgeouzou,closed,True,4,0,4,1,False,Copilot,
3221712161,1320,Add missing plugin configuration schema for LanguageModelFailurePlugin,waldekmastykarz,closed,True,2,0,2,0,False,None,
3090574134,3950,Add support for translations in the web project,gabek,closed,True,4,1,5,0,False,None,
3090578689,7077,Allow mounting the docker socket using WithBindMount,davidfowl,closed,True,7,3,10,3,True,"Copilot, copilot-swe-agent[bot]",
3090593775,805,Feature request: REI indicator,pegaltier,closed,True,5,23,28,1,False,Copilot,
3090639461,1185,Reduce Code Duplication in Visual Studio Code Extension,christianhelle,closed,True,5,0,5,3,False,"coderabbitai[bot], sonarqubecloud[bot], Copilot",
3090688733,6278,[BUG] v3.2.3 - Workflow variables with cyclical properties cause instance persistance to fail,ascendedguard,open,True,1,0,1,1,False,Copilot,
3090693708,6278,[BUG] v3.2.3 - Workflow variables with cyclical properties cause instance persistance to fail,ascendedguard,open,True,1,0,1,1,False,Copilot,
3090696772,807,Feature request: Spencer's 15-Point Moving Average,bennycode,closed,True,2,4,6,0,False,None,
3090993724,2088,backport #2029 to v0.38,evan-forbes,closed,True,5,0,5,1,True,"Copilot, copilot-swe-agent[bot]",
3082488751,647,Deploy MCP to Azure AppService,tomohisa,closed,True,3,6,9,2,False,"sonarqubecloud[bot], Copilot",
3082541069,753,Optionally support isOutput for Azure Pipeline variables,flcdrg,closed,True,5,0,5,0,False,None,
3082673812,714,Convert VMR tasks use of Newtonsoft.Json to System.Text.Json,dseefeld,open,True,5,0,5,3,False,Copilot,
3082820826,15838,[FR] @mlflow.trace decorator doesn't work with classmethod.,B-Step62,closed,True,13,1,14,6,True,"github-actions[bot], copilot-swe-agent[bot], Copilot, copilot-pull-request-reviewer[bot]",
3083120417,34517,Bump the emitter version,MaryGao,closed,True,1,0,1,0,False,None,
3083133250,284,Feature request: Add support for azurerm_service_plan,markwragg,closed,True,4,0,4,4,False,"sonarqubecloud[bot], Copilot",
3083158058,34519,Upgrade the emitter version,MaryGao,closed,True,1,0,1,1,False,github-actions[bot],
3083175022,5579,"System.MissingMethodException: Method not found: 'Void Polyfills.Polyfill.Deconstruct(System.Collections.Generic.KeyValuePair`2<!!0,!!1>, !!0 ByRef, !!1 ByRef)'.",bt-Knodel,closed,True,4,0,4,2,True,"github-actions[bot], codecov-commenter, copilot-swe-agent[bot]",
3083186670,18591,Auto-generate IlLink.Substitutions.xml to Remove F# Metadata Resources,T-Gro,closed,True,5,12,17,5,True,"github-actions[bot], Copilot, copilot-swe-agent[bot]",
3083216022,374,feat: Improve Username Shortcut inside of Blocknote Editor,mvdicarlo,closed,True,4,9,13,1,True,"Copilot, copilot-swe-agent[bot]",
3083241564,273,La consola renderiza elementos HTML que no están en el código,FerEnoch,closed,True,3,0,3,1,True,"cloudflare-workers-and-pages[bot], github-advanced-security[bot]",
3083256649,21027,[BUG]: Failed rmRF: fs.rmSync is not a function in CopyFilesV2 with old agents,ellull,open,True,2,0,2,0,False,None,
3083262309,20974,[BUG]: DotNetCoreCLI@2 publish removes the produced ZIP file and leaves the ZIP source files in place,kosa-gyula-77,open,True,4,0,4,1,True,"Copilot, copilot-swe-agent[bot]",
3261564874,1313,Multiple `SensorEntities` being auto generated,axa88,closed,True,2,1,3,3,True,"copilot-pull-request-reviewer[bot], Copilot, codecov[bot]",
3261572196,16873,[BUG] Using Artifact Storage fails as of v3.1.4 if `tracking_uri` is set,codesorcery,closed,True,7,5,12,2,True,"github-actions[bot], copilot-swe-agent[bot]",
3261577574,5530,[Extensions] Can't install x on Linux,vhvb1989,open,True,9,0,9,2,True,"Copilot, copilot-swe-agent[bot]",
3261593553,942,Validate if integration is installed when using RegisterServiceCallBack()  ,FrankBakkerNl,open,True,3,0,3,1,False,codecov[bot],
3261628283,7908,Compiler crashes when enum is used as vertex output data,rbnpontes,closed,True,5,0,5,0,True,copilot-swe-agent[bot],
3261634453,1297,Unit Test Infrastructure,ngenovese11,open,True,2,0,2,1,False,Copilot,
3261637261,340,help with loading new version into Teams.  We have a previousl version and I am hoping to replace with the latest version.,ssmmarkelbert1,open,True,1,0,1,1,False,mergify[bot],
3261638034,339,Need documentation for plugin authors,csharpfritz,open,True,1,0,1,1,False,mergify[bot],
3261717603,704,[elastalert-server]express 4 to 5,nsano-rururu,closed,True,1,0,1,0,False,None,
3261722682,1071,Cannot escape `-` for SOSL queries,bhumijgupta,open,True,3,0,3,0,False,None,
3261725375,671,Windows-2019 runner have been removed - switch to Windows-2022,Alan-Jowett,closed,True,3,0,3,0,False,None,
3261726638,1286,GEI support for Dependabot Alert Dismissal,amarun22,open,True,3,0,3,0,False,None,
3261757119,8007,Fixes needed to Add-Debug-Profile.ps1 script,JoshLove-msft,closed,True,10,1,11,1,True,"github-actions[bot], copilot-swe-agent[bot]",
3234387620,35421,Disable Authentication in WebSecurityConfig for noDB,abremard,open,True,6,2,8,2,True,"Copilot, copilot-swe-agent[bot]",
3234412400,7294,Spurious error when checking out a PR with untracked files,RichDom2185,closed,True,2,0,2,0,False,None,
3234501505,218,"Bug = Certain images are not downloaded, and do not give an error warning",TheThirdComputer,closed,True,4,0,4,2,False,Copilot,
3234556019,14906,Automate Creation of Release Notes,anupriya13,closed,True,1,0,1,0,False,None,
3234558200,14906,Automate Creation of Release Notes,anupriya13,closed,True,6,1,7,3,False,Copilot,
3234694478,11010,Jupyter kernel restarts when the `ipynb` file is renamed,apcamargo,open,True,1,0,1,0,False,None,
3234697279,3380,Upgrade the typespec and tcgc version,MaryGao,closed,True,2,0,2,0,False,None,
3265364263,113061,Undocumented ArgumentOutOfRangeException in XmlReader created from MemoryStream,fuzzah,open,True,2,1,3,0,False,None,
3265378619,2116,Make copilot more efficient,commjoen,closed,True,3,0,3,1,False,Copilot,
3196112911,20665,Benefits of unsafe code are ambiguously stated,jskeet,closed,True,3,0,3,1,True,"Copilot, copilot-swe-agent[bot]",
3196115751,20799,Update F1 keywords for tokens with multiple uses,BillWagner,open,True,3,0,3,2,True,"Copilot, copilot-swe-agent[bot]",
3196128756,21296,Compare async/await to ContinueWith,VincentSe,closed,True,4,0,4,2,True,"Copilot, copilot-swe-agent[bot]",
3196143736,180,"""Route to a destination"" sample uses deprecated API version",jk-pa,closed,True,2,0,2,0,False,None,
3196147809,22163,"type matching, they talk about 4 cases but aren't the 2nd and the 3rd identical?",AgostinoX,closed,True,3,0,3,1,True,"Copilot, copilot-swe-agent[bot]",
3196214574,1347,Destructuring re-exports using type from symlinked node-modules results in relative paths used in `import()` type,AlCalzone,open,True,10,2,12,4,False,Copilot,
3196277860,1349,Update copilot instructions and setup steps with new stuff,jakebailey,closed,True,6,0,6,3,True,"Copilot, copilot-swe-agent[bot]",
3196278450,6420,There are two black backgrounds in the “Move mode” section of the Keyboard Controls in High Contrast mode,Nina-1210,closed,True,2,0,2,1,False,coderabbitai[bot],
3196295632,299,import packages from `es-toolkit` in `jsonDiff.ts`,n-ce,closed,True,7,11,18,1,True,"Copilot, copilot-swe-agent[bot]",
3196372669,7715,fix azure-pipelines build,NikolajBjorner,closed,True,2,0,2,0,False,None,
3196423523,1728,Update FinOps docs to remove a mention of the TCO Calculator,vaheminasyan2,closed,True,3,0,3,0,False,None,
3105699085,3002,Add  copilot setup steps,raineorshine,open,True,4,0,4,3,False,Copilot,
3230708925,7762,HitObject.Invoke is mis-defined in Slang,csyonghe,open,True,4,0,4,1,True,"Copilot, copilot-swe-agent[bot]",
3230709333,700,Optimize billboard rendering (such as for 3D particles) with a specialized batched billboard render path.,bryanedds,open,True,2,0,2,0,False,None,
3230714709,2067,Full Solar-Passthrough Start Threshold ignored if network loss occurs,SvenSowa,open,True,2,0,2,0,False,None,
3230718769,1896,Bug Report Email Notifications for Company Followers,DonnieBLT,open,True,2,0,2,0,False,None,
3230720468,1523,[Request] HA autodiscovery for powermeter,AndreasBoehm,open,True,5,0,5,0,True,copilot-swe-agent[bot],
3230727859,1875,[Bug] Leistungsspitzen führen zur Abschaltung des WR,mikerway,open,True,2,0,2,0,False,None,
3230729390,1890,CODEOWNERS on v0.38.x is incorrect,rootulp,closed,True,5,0,5,1,True,"Copilot, copilot-swe-agent[bot]",
3230736954,4327,Sporadic test failure,trask,closed,True,4,1,5,0,True,copilot-swe-agent[bot],
3230758347,2110,Show battery charge status on the display,MichaMEG,open,True,3,0,3,0,False,None,
3230759180,2058,Power Meter HTTP Error: read Timeout after upgrade,SvenSowa,open,True,3,0,3,0,False,None,
3230759504,2454,Pattern match context,gramalingam,closed,True,13,1,14,4,True,"copilot-swe-agent[bot], Copilot, github-advanced-security[bot], codecov[bot]",
3230828970,2001,[Enhancement] grid voltage awareness - dynamically throttle power limit ,spcqike,open,True,4,0,4,0,False,None,
3230879398,16783,Installing kernel fails if my venv uses `uv venv`,ulugbekna,closed,True,3,0,3,1,False,Copilot,
3230882046,16783,Installing kernel fails if my venv uses `uv venv`,ulugbekna,closed,True,5,0,5,0,False,None,
3119335069,248415,Terminal suggest: Boost `main` and `master` in branch results,Tyriar,closed,True,7,7,14,5,True,"Copilot, copilot-swe-agent[bot]",
3119354820,45283,[BUG] Missing required property/properties: timespan,IshanCSE,closed,True,8,20,28,7,True,"copilot-pull-request-reviewer[bot], Copilot, copilot-swe-agent[bot]",
3239395784,4023,[DataGrid] Issue with text-align value,vnbaaij,closed,True,3,8,11,2,False,github-actions[bot],
3239583079,44,Add a new right side tab menu for heirarchial view of current designer elements,GMPrakhar,closed,True,7,1,8,1,False,Copilot,
3239585277,10461,`IInteractionService` API limitations in the CLI,IEvangelist,open,True,2,0,2,0,False,None,
3080717456,1408,Security Agent,softchris,open,True,2,0,2,1,False,github-actions[bot],
3080743634,7283,[http-client-csharp] Code format issue - extra line break,ArcturusZhang,closed,True,8,0,8,2,True,"Copilot, microsoft-github-policy-service[bot], copilot-swe-agent[bot]",
3080751824,49982,Inventory repo libraries,JoshLove-msft,closed,True,17,0,17,2,True,"Copilot, copilot-swe-agent[bot]",
3080755872,105,This is bad,ShaunLawrie,closed,True,5,0,5,2,False,Copilot,
3080789598,125,Table formatting issues under Reusable Prompt heading,codemillmatt,closed,True,1,0,1,0,False,None,
3080811433,41242,[EventHub] fix pylint error,swathipil,open,True,2,1,3,1,False,github-actions[bot],
3080817094,47,"Missing `album` object in `get_track_info()` response""",AliAkhtari78,closed,True,8,0,8,6,False,Copilot,
3080825869,21071,[Android] MediaPicker in Android 14,NXDMN,closed,True,2,0,2,0,False,None,
3080936447,6101,Check for any unused functions in packages/react/ and delete,jonrohan,closed,True,2,0,2,1,False,changeset-bot[bot],
3080969048,2543,[Task] Update the async unit tests in extensions/applicationinsights-analytics-js/ to use the asyncQueue,MSNev,closed,True,7,4,11,1,True,"Copilot, copilot-swe-agent[bot]",
3080995192,6104,"Add ""Path To Green"" Section to release-schedule.yml",francinelucca,closed,True,3,2,5,3,True,"github-actions[bot], Copilot, changeset-bot[bot], copilot-pull-request-reviewer[bot]",
3081019130,5135,Should document azure-dev.commands.getDotEnvFilePath,heaths,open,True,4,0,4,0,True,copilot-swe-agent[bot],
3081035112,1135,fix the document on enveloped object,ryanzhang-oss,open,True,5,0,5,1,True,"Copilot, copilot-swe-agent[bot]",
3081082136,6106,ConfirmationDialog improvements,francinelucca,closed,True,2,5,7,5,True,"primer-integration[bot], github-actions[bot], changeset-bot[bot], copilot-pull-request-reviewer[bot]",
3081109099,9512,Add READMEs for each NuGet package.,ReubenBond,closed,True,30,0,30,8,True,"Copilot, copilot-swe-agent[bot]",
3081171929,6465,Port customization docs from autorest.csharp,JoshLove-msft,closed,True,6,0,6,0,True,copilot-swe-agent[bot],
3081185488,34495,[EngSys] enable rush build cache for @typespec/ts-http-runtime,jeremymeng,closed,True,3,0,3,0,True,"copilot-pull-request-reviewer[bot], copilot-swe-agent[bot]",
3081186157,7110,Add step in publish pipeline to create PR to azure-sdk-for-net,JoshLove-msft,closed,True,30,0,30,5,True,"github-actions[bot], Copilot, github-advanced-security[bot], copilot-swe-agent[bot]",
3081195355,222,Attempted import error: 'StyleContext' is not exported from '@ant-design/cssinjs' (imported as 'CssInJsStyleContext'),ezzDeghedy,open,True,2,0,2,0,False,None,
3081239282,49,Add new tool,pelikhan,closed,True,2,0,2,0,False,None,
3081285523,641,Split LLM Document by files,tomohisa,closed,True,5,0,5,4,False,"sonarqubecloud[bot], Copilot",
3081345740,44033,`Microsoft.DotNet.Cli.Utils.csproj` is built twice causing PDB mismatch on some platforms,NikolaMilosavljevic,closed,True,4,1,5,4,True,"copilot-pull-request-reviewer[bot], Copilot",
3180642799,50920,[FEATURE REQ] Add more Create overloads to BinaryContent,KrzysztofCwalina,closed,True,11,0,11,6,True,"Copilot, copilot-swe-agent[bot]",
3180713439,19335,Schema Compare:  Switch direction is disabled if both source and target are not currently populated,jasonhorner,closed,True,2,0,2,1,False,github-actions[bot],
3180765473,283,Update types to v24 and syntax,avifenesh,closed,True,3,1,4,0,True,copilot-swe-agent[bot],
3259892866,1651,Implement fact assertion in tests,pelikhan,open,True,6,0,6,3,True,"Copilot, copilot-swe-agent[bot]",
3259895339,1605,github actions support for whisperasr,pelikhan,open,True,4,1,5,0,True,copilot-swe-agent[bot],
3259959319,1576,`NaN`s in `utilities.make_grid_exp_mult`,Mv77,open,True,3,0,3,1,True,"copilot-pull-request-reviewer[bot], Copilot",
3260016636,1572,combine_indep_dstns fails with Bernoulli distributions,sbenthall,open,True,3,1,4,1,True,"copilot-pull-request-reviewer[bot], Copilot",
3260019635,1539,Change name of tau parameter in RiskyContribModel,mnwhite,open,True,2,0,2,0,False,None,
3247927006,34875,[Bug]: DialogSurface height takes up entire viewport height,22subikim,closed,True,4,0,4,2,False,Copilot,
3247964798,1754,Convert `.Draggable` to UI drag detectors,ccuser44,open,True,5,0,5,2,True,"Copilot, github-advanced-security[bot]",
3248085336,1756,Add action to check model aliases,pelikhan,closed,True,3,0,3,0,False,None,
3248123021,82,[Feat] Explore Agent2Agent protocol,manekinekko,closed,True,2,0,2,0,False,None,
3248123564,33,No fetching is made,digzom,open,True,2,0,2,0,False,None,
3205542333,16,Stop pushing commits as me,aavetis,closed,True,7,0,7,5,False,Copilot,
3225037054,116,有意增加namesilo的API吗?,LANPAST,closed,True,9,1,10,4,True,"copilot-pull-request-reviewer[bot], Copilot, copilot-swe-agent[bot]",
3225131675,12979,ensure eslint-plugin-cypress upgrade passes tests,eagerterrier,open,True,4,1,5,2,False,Copilot,
3155516121,5407,Parse JUNK for WAV in media parser,JonnyBurger,closed,True,2,1,3,1,False,vercel[bot],
3155519663,5409,Proper Xing parsing in media parser,JonnyBurger,closed,True,3,1,4,1,False,vercel[bot],
3155665858,26806,Docs: DefaultAzureCredential using  Service principal with certificate,kkazala,closed,True,9,3,12,2,True,"Copilot, copilot-swe-agent[bot]",
3155685400,9226,Fix port mapping for bait and switch resources in Kubernetes,davidfowl,open,True,9,0,9,2,True,"Copilot, copilot-swe-agent[bot]",
3155745045,16306,Auto-generate ID for Rule Classes in clint,harupy,closed,True,4,0,4,2,True,"github-actions[bot], copilot-swe-agent[bot], copilot-pull-request-reviewer[bot]",
3155797488,5413,[Python][APIview] false positives on distributed tracing decorator pylint rule,kristapratico,open,True,4,3,7,2,False,"Copilot, vercel[bot]",
3155815373,638,Make sure that benchmarks do not run with debug builds,simongdavies,open,True,8,0,8,9,True,"Copilot, copilot-swe-agent[bot]",
3155889109,2649,[Bug]: Embeded images are not migrated for WorkItemTypess pointed in WorkItemTypeMappingTool,daniilmeranov,closed,True,3,1,4,2,False,nkdagility-actions-bot[bot],
3156138201,225,Add a sync-creator queue,xdeiimoss,open,True,3,0,3,0,False,None,
3164091676,35375,Add a linter rule for nextlink that are not defined as urls,JoshLove-msft,open,True,1,0,1,2,False,openapi-pipeline-app[bot],
3164130684,4465,_update_array_map_entry_with_handle doesn't handle > 255 map entries correctly.,Alan-Jowett,closed,True,4,8,12,3,True,"Copilot, copilot-swe-agent[bot]",
3164197885,4467,"During uninstall the MSI says that ""eBPF Service"" is using files that need to be updated",Alan-Jowett,open,True,5,0,5,3,False,Copilot,
3164218259,41650,Pylint warnings in azure-communication-chat,cemateia,open,True,2,0,2,0,False,None,
3140906043,58,set the COPILOT_AGENT_FIREWALL_ENABLED GitHub Actions variable to false,AliAkhtari78,closed,True,3,0,3,0,False,None,
3140941069,2042,docs: add local devnet setup,jcstein,closed,True,3,5,8,2,True,"Copilot, copilot-swe-agent[bot]",
3140971667,1152,"Update ""Xamarin.AndroidX.Leanback"" to ""1.2.0""",cyraid,closed,True,1,0,1,0,False,None,
3140992651,1166,"Unknown Device: Sonos Era 100, Device-type:A39OV95SPFQ9YG",JayVee2,closed,True,3,0,3,0,False,None,
3141023608,4774,Update URLs in catalog.json to point to www.schemastore.org instead of json.schemastore.org,madskristensen,closed,True,6,0,6,3,False,Copilot,
3141153468,32611,Clarify AzureCLICredential invalid Subscription error,chlowell,closed,True,1,0,1,0,False,None,
3141157619,45960,[libtorch] update to 2.7.1,LiuPeiqiCN,open,True,4,0,4,1,False,Copilot,
3141161571,2698,Cannot create AzureCliCredentialOptions idiomatically,heaths,closed,True,8,7,15,2,True,"Copilot, copilot-swe-agent[bot]",
3141163223,45949,[mimalloc] update to v2.2.4,ghesketh,open,True,3,0,3,1,False,Copilot,
3141181012,1876,"Step Over, Step Into, not working when debugging Subprocesses",maor-outrival,closed,True,1,0,1,0,False,None,
3141185425,159,"Add ""GistPad: Copy File to Gist"" to command palette",bhrutledge,closed,True,2,0,2,0,False,None,
3141186372,128,The current code will fail if the axis has only a single tick,bendichter,open,True,2,0,2,0,False,None,
3141187494,173,chore: image build,U8F69,closed,True,2,0,2,0,False,None,
3141189152,4166,[Breaking] Remove `[DataTestMethod]`,Evangelink,open,True,1,0,1,0,False,None,
3141195741,1166,"Unknown Device: Sonos Era 100, Device-type:A39OV95SPFQ9YG",JayVee2,closed,True,1,0,1,0,False,None,
3141209058,10881,Bug in static analysis check tests,KrzysztofCwalina,closed,True,2,0,2,0,False,None,
3141230489,4590,"Minor UI issue: Resource lock indicator (""Resource locked while it updates"") persists when switching resources until page refresh",JC-wk,closed,True,2,4,6,4,False,github-actions[bot],
3141233301,10883,Update CODEOWNERS file,raych1,open,True,1,0,1,0,False,None,
3141249966,251304,`policy.name` as a constant variable causes policy file generation to fail,joshspicer,open,True,3,0,3,0,False,None,
3141285079,193,"Enhancement request or AzureTableAPIExtension : Currently assumes insert only for sink , does not cater for replace. (Read for suggested changes)",cbleroibeukes,closed,True,5,0,5,3,False,Copilot,
3141306836,5,Add tests,sinedied,open,True,3,0,3,1,False,Copilot,
3141308092,606,Incorrect documentation about the interpolation,ac-tech-madcoz,closed,True,2,0,2,0,False,None,
3141327034,1812,Fails to build on recent libc++ (20 tested),benine203,open,True,1,0,1,0,False,None,
3141365675,61766,Reference missing with declare module,MJE-GTI,open,True,3,0,3,1,False,Copilot,
3141369327,61644,Invalid quick fix for class that's exported as a variable with `isolatedDeclarations`,bradzacher,open,True,2,0,2,1,False,Copilot,
3241550311,1476,Occasional rendering issues,Burnside999,closed,True,2,0,2,0,False,None,
3241590398,1164,[Feature] `elasticstack_kibana_synthetics_monitor` support setting data stream namespace,BenB196,open,True,10,1,11,5,True,"cla-checker-service[bot], Copilot, copilot-swe-agent[bot]",
3241598089,532,[feature(RetryHandler)] http module support auto retry,NewFuture,closed,True,3,0,3,1,True,"Copilot, copilot-swe-agent[bot]",
3241607777,194,mysql数据库支持,GioldDiorld,closed,True,4,0,4,1,True,"copilot-pull-request-reviewer[bot], Copilot",
3219922210,212508,After updating to version 1.89 my $HOME path is incorrect. And not able to change it.,AshfaqueAlam,open,True,2,0,2,0,False,None,
3219932316,2104,`Get-SqlDscServerProtocol`: Add new command,johlju,open,True,2,0,2,3,False,"github-actions[bot], coderabbitai[bot], codecov[bot]",
3220022687,12146,Copy task incorrectly checks for directory existence on Unix systems,tmat,open,True,4,1,5,3,True,"copilot-pull-request-reviewer[bot], Copilot",
3220023158,25,每天自動同步 Awesome GitHub Copilot Customizations 專案的相關檔案到這裡,doggy8088,closed,True,2,1,3,0,True,copilot-pull-request-reviewer[bot],
3220062262,683,Add general health endpoint,leighmcculloch,open,True,8,1,9,1,False,Copilot,
3220067260,375,[Auto] AI Gallery Standard Validation,ai-apps-bot,closed,False,4,0,4,2,True,"Copilot, copilot-swe-agent[bot]",
3220097416,253232,Add `Open Extension` button in extension list of `manage model access` ?,aiday-mar,closed,True,3,0,3,0,True,copilot-swe-agent[bot],
3220127712,255189,Powershell Terminal hangs when trying to Run 'R',anthonykim1,closed,True,2,0,2,0,False,None,
3220129828,49731,apphost file naming may collide with resource directory on Unix systems,tmat,open,True,3,0,3,0,True,copilot-pull-request-reviewer[bot],
3220160518,25272,add tests for populateTestTree,eleanorjboyd,closed,True,2,2,4,0,False,None,
3220169702,110,List indentation doesn't work,msander1983,closed,True,2,0,2,0,False,None,
3200233643,253915,Double clicking button in a hover selects the text,benibenj,closed,True,4,2,6,1,False,Copilot,
3200243112,671,Windows-2019 runner have been removed - switch to Windows-2022,Alan-Jowett,closed,True,2,0,2,0,False,None,
3200393827,29258,Make DispatcherExtensions with DispatchIfRequired() and FindDispatcher() available,jBijsterboschNL,closed,True,4,4,8,6,True,"Copilot, copilot-swe-agent[bot]",
3200398251,10714,@description should not be suggested or allowed on metadata,StephenWeatherford,open,True,7,0,7,1,True,"github-actions[bot], copilot-swe-agent[bot]",
3200399398,7347,"[Documentation] Missing Section: ""Authorization code vs. Implicit""",iambmelt,open,True,2,0,2,1,True,"microsoft-github-policy-service[bot], copilot-swe-agent[bot]",
3200413496,6969,Cache not used for getting token if scopes are empty,ram-gupta,open,True,6,2,8,3,False,Copilot,
3200433499,4494,eBFP for Windows should use the new PackageReference nuget import style,Alan-Jowett,open,True,6,0,6,2,False,Copilot,
3267098118,198,Cosmos DB MongoDB extension should support the ability to query data to migrate,philnach,closed,True,3,0,3,0,True,copilot-swe-agent[bot],
3175982931,30209,Refactor RunIOS and RunAndroid to there own project,rmarinho,open,True,3,0,3,0,False,None,
3176054686,28364,Annoyingly useless Symbol completions,DanielRosenwasser,closed,True,6,4,10,3,True,"Copilot, copilot-swe-agent[bot]",
3176056867,35,[SUBMISSION] Continuous AI-assisted triage of Static Analysis findings,247arjun,open,True,4,0,4,2,False,Copilot,
3176063203,172,Donut in M series Silicon chip  Macs ??,RajChowdhury240,open,True,3,0,3,1,False,vercel[bot],
3176111125,484,Document output groups,jsharpe,open,True,4,0,4,0,False,None,
3176112066,61944,Incorrect type declarations for a constant inside a namespace merged with an enum,qzix,open,True,8,4,12,5,True,"Copilot, copilot-swe-agent[bot]",
3176118861,171,ClipVitB32 intermittently returns random results after update to v5.0,AdrianEddy,open,True,2,0,2,1,True,"cursor[bot], vercel[bot]",
3176132312,472,Ensure storage rule is removed if lets encrypt process fails,marrobi,closed,True,10,8,18,14,True,"github-actions[bot], Copilot, copilot-swe-agent[bot]",
3176200393,647,Deploy MCP to Azure AppService,tomohisa,closed,True,3,0,3,0,True,copilot-swe-agent[bot],
3176217773,3565,Support Quorum Queues for RMQ,iancooper,closed,True,8,2,10,4,True,"codescene-delta-analysis[bot], Copilot, copilot-swe-agent[bot]",
